0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248
0.7427046155382868,0.9656811962258871,0.15,0.9166666666666666,0.43333333333333335,0.21666666666666667,0.16666666666666666,1.0,0.2,0.6,0.31666666666666665,0.0,0.1,0.11666666666666667,0.18333333333333332,0.08771929824561403,0.25862068965517243,0.7391304347826086,0.0625,0.23076923076923078,0.14285714285714285,0.18181818181818182,0.23076923076923078,0.1111111111111111,0.08333333333333333,0.5,0.6666666666666666,0.5555555555555556,0.5,0.5,1.0,0.4,0.16666666666666666,0.5,0.125,0.5384615384615385,0.058823529411764705,0.2,0.3333333333333333,0.25,0.07142857142857142,0.5,0.2,0.25,0.125,0.07692307692307693,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.3333333333333333,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7748055958323619,0.915059855631057,0.08333333333333333,0.65,0.43333333333333335,0.11666666666666667,0.06666666666666667,0.4166666666666667,0.25,0.6166666666666667,0.5666666666666667,0.0,0.15000000000000002,0.11666666666666667,0.1,0.14035087719298245,0.1896551724137931,0.21739130434782608,0.0,0.3076923076923077,0.0,0.18181818181818182,0.15384615384615385,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4,0.125,0.5384615384615385,0.058823529411764705,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.125,0.23076923076923078,0.6666666666666666,0.11764705882352941,0.8333333333333333,0.3333333333333333,0.5,0.2,0.5,0.5,0.3333333333333333,0.5,0.25,0.2,0.3333333333333333,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7787716969694145,0.9479497020199688,0.05,0.55,0.26666666666666666,0.05,0.18333333333333332,0.3833333333333333,0.06666666666666667,0.6,0.21666666666666667,0.02702702702702703,0.1,0.06666666666666667,0.05,0.05263157894736842,0.13793103448275862,0.30434782608695654,0.0,0.38461538461538464,0.0,0.045454545454545456,0.3076923076923077,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.5,0.3076923076923077,0.058823529411764705,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.07692307692307693,0.5,0.11764705882352941,0.5833333333333333,0.16666666666666666,0.5,0.0,0.25,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.30000000000000004,0.16666666666666666,1.0,0.3333333333333333,0.16666666666666666,0.4,0.14285714285714285,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6340201195346822,0.9674972523399674,0.03333333333333333,0.9,0.45,0.11666666666666667,0.23333333333333334,0.08333333333333333,0.4,0.31666666666666665,0.06666666666666667,0.10810810810810811,0.0,0.016666666666666666,0.016666666666666666,0.3333333333333333,0.06896551724137931,0.0,0.0,0.0,0.0,0.09090909090909091,0.07692307692307693,0.2222222222222222,0.08333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.4,0.08333333333333333,0.30000000000000004,0.625,0.23076923076923078,0.058823529411764705,0.1,0.0,0.25,0.14285714285714285,0.0,0.1,0.25,0.125,0.38461538461538464,0.0,0.1764705882352941,0.16666666666666666,0.0,0.5,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.0,0.14285714285714285,0.25,0.1,0.3333333333333333,1.0,0.14285714285714285,0.25,0.3333333333333333,0.25,0.3333333333333333,0.125,0.10526315789473684,0.5,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6211085006889903,0.9560815045956019,0.05,0.3333333333333333,0.4166666666666667,0.15,0.26666666666666666,0.2,0.3833333333333333,0.31666666666666665,0.08333333333333333,0.05405405405405406,0.0,0.1,0.03333333333333333,0.3333333333333333,0.10344827586206896,0.0,0.125,0.15384615384615385,0.0,0.13636363636363635,0.07692307692307693,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.4,0.0,0.6000000000000001,0.375,0.46153846153846156,0.11764705882352941,0.1,0.0,0.25,0.07142857142857142,0.5,0.0,0.0,0.125,0.46153846153846156,0.16666666666666666,0.11764705882352941,0.16666666666666666,0.16666666666666666,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.16666666666666666,0.4,0.07142857142857142,0.0,0.0,0.14285714285714285,0.25,0.1,0.3333333333333333,1.0,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.5,0.21052631578947367,0.5,0.2857142857142857,0.3333333333333333,0.2,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6392730330881307,0.9333956986351382,0.05,1.0,0.9,0.15,0.36666666666666664,0.35,0.5333333333333333,1.0,0.23333333333333334,0.05405405405405406,0.2,0.15,0.15,0.45614035087719296,0.24137931034482757,0.043478260869565216,0.1875,0.23076923076923078,0.42857142857142855,0.18181818181818182,0.23076923076923078,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.5,0.375,0.3076923076923077,0.11764705882352941,0.6000000000000001,0.0,0.0,0.14285714285714285,0.5,0.0,0.0,0.25,0.15384615384615385,0.0,0.5294117647058824,0.08333333333333333,0.16666666666666666,0.0,0.0,0.25,0.5,0.3333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4,0.07142857142857142,0.0,0.0,0.14285714285714285,0.75,0.1,0.6666666666666666,1.0,0.14285714285714285,0.25,0.3333333333333333,0.25,0.6666666666666666,0.5,0.15789473684210525,0.0,0.42857142857142855,0.3333333333333333,0.2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6246899078858235,0.9206564206556322,0.08333333333333333,1.0,0.8666666666666667,0.16666666666666666,0.4166666666666667,0.45,0.6,1.0,0.3333333333333333,0.08108108108108109,0.25,0.25,0.21666666666666667,0.49122807017543857,0.3448275862068966,0.043478260869565216,0.125,0.23076923076923078,0.7142857142857142,0.2272727272727273,0.38461538461538464,0.1111111111111111,0.08333333333333333,0.0,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.23076923076923078,0.0,0.7000000000000001,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0.23076923076923078,0.16666666666666666,0.6470588235294118,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.1,0.16666666666666666,0.0,0.0,0.16666666666666666,0.4,0.14285714285714285,0.0,0.2,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.25,0.10526315789473684,0.0,0.8571428571428571,0.3333333333333333,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7052978570470998,0.9745288036039739,0.05,0.85,0.23333333333333334,0.15,0.4,0.4,0.3,0.6333333333333333,0.26666666666666666,0.0,0.15000000000000002,0.15,0.21666666666666667,0.08771929824561403,0.08620689655172414,0.17391304347826086,0.0,0.23076923076923078,0.14285714285714285,0.2272727272727273,0.07692307692307693,0.2222222222222222,0.08333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5,0.25,0.0,0.2,0.16666666666666666,0.2,0.5,0.6153846153846154,0.11764705882352941,0.30000000000000004,0.3333333333333333,0.0,0.07142857142857142,1.0,0.1,0.25,0.25,0.5384615384615385,0.0,0.058823529411764705,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6828405927718961,0.9223264654231684,0.016666666666666666,1.0,0.6166666666666667,0.16666666666666666,0.11666666666666667,0.5666666666666667,0.3333333333333333,0.9666666666666667,0.4,0.02702702702702703,0.0,0.13333333333333333,0.15,0.2631578947368421,0.48275862068965514,0.08695652173913043,0.0,0.15384615384615385,0.5714285714285714,0.36363636363636365,0.23076923076923078,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.25,0.2,0.25,0.6153846153846154,0.23529411764705882,0.2,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.375,0.15384615384615385,0.16666666666666666,0.6470588235294118,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.0,0.0,0.3333333333333333,0.0,0.4,0.07142857142857142,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7236503388080848,0.9317873692000944,0.13333333333333333,1.0,0.5833333333333334,0.16666666666666666,0.08333333333333333,1.0,0.2,1.0,0.4166666666666667,0.0,0.2,0.08333333333333333,0.26666666666666666,0.12280701754385964,0.3103448275862069,0.7826086956521738,0.0,0.38461538461538464,0.0,0.2727272727272727,0.07692307692307693,0.1111111111111111,0.0,0.5,0.3333333333333333,0.1111111111111111,0.0,0.25,0.0,0.0,0.08333333333333333,0.1,0.375,0.6153846153846154,0.058823529411764705,0.4,0.3333333333333333,0.25,0.07142857142857142,0.0,0.0,0.0,0.125,0.07692307692307693,0.8333333333333333,0.0,0.5,0.16666666666666666,0.5,0.2,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
