,borough,neighborhood,longitude,latitude,population,PC1,PC2,PC3,PC4,PC5,cluster
32,Bronx,Van Nest,-73.8662991807561,40.84360847124718,9750.0,0.18681620011700503,0.6734756931322404,-0.1064374920151911,0.10061752249758765,-0.7883389226479696,1
33,Bronx,Morris Park,-73.85040178030421,40.847549063536334,9750.0,-0.12929955851795105,0.42412801326183636,0.5302818624258019,0.2503855300770318,-0.5089685644828827,-1
34,Bronx,Belmont,-73.88845196134804,40.85727710073895,27378.0,0.7926923362590205,-0.013412536420554465,-0.25949368834222625,0.25389902186188334,-0.3191047839421045,-1
35,Bronx,Spuyten Duyvil,-73.91719048210393,40.88139497727086,15080.0,-0.1882807513299356,0.09348723252204139,0.4144131090788767,-0.33335266132366137,-0.33292102698888637,0
36,Bronx,North Riverdale,-73.90453054908927,40.90854282950666,9287.0,-0.7190695415655564,-0.03126620346800106,-0.03323274199527269,-0.242566538644861,-0.4181997295688996,0
37,Bronx,Pelham Bay,-73.8320737824047,40.85064140940335,8861.0,-0.5011519532650851,0.10622988467370176,0.1729783090303354,0.0006736261299583061,-0.4236206194230622,0
38,Bronx,Schuylerville,-73.82620275994073,40.82657951686922,14722.0,-0.5933321056281312,0.3204061571457269,0.263217714480132,-0.19342662450159018,-0.6606926151416143,0
39,Bronx,Edgewater Park,-73.81388514428619,40.82198611816349,14722.0,-0.8164408217059835,0.04114621084721529,0.14044689728175055,-0.17864777712894486,-0.4793446109837775,0
40,Bronx,Castle Hill,-73.84802729582735,40.81901437698832,22454.0,-0.6518866033230457,0.5441166678972398,-0.2299616732372155,-0.3875354815775789,0.28280991976877057,0
41,Bronx,Olinville,-73.86332361652777,40.87137078192371,30660.0,-0.15836603627267384,1.269412365700332,-0.2997687146583441,-0.0671265365726984,0.22049814465530498,-1
42,Bronx,Pelham Gardens,-73.84161194831223,40.86296562477998,21242.0,-0.6887001045380412,0.3890853714637924,-0.39287407570964283,0.08166621912579718,0.4128470673349762,0
43,Bronx,Concourse,-73.91558941773444,40.83428380733851,70424.0,0.6232455811904835,1.3999182962166496,-0.6303391232594406,0.23614050569404857,-0.4613337152472064,1
44,Bronx,Unionport,-73.85053524451935,40.82977429787161,27248.0,0.2706131565114359,1.1725030213949628,-0.06750367180666299,-0.00043451843512365374,-0.6275504053125143,1
45,Bronx,Edenwald,-73.84808271877168,40.88456130303732,11506.0,-0.2071280008458385,0.9124573390427227,-0.29778948923008147,-0.4037666652261552,0.5919611062372718,-1
46,Brooklyn,Bay Ridge,-74.03062069353813,40.625801065010656,79371.0,0.5677760170889561,-0.2635571307489102,0.6107666186387419,-0.1470868041579039,-0.1339004572951955,2
47,Brooklyn,Bensonhurst,-73.99517998380729,40.61100890202044,151705.0,0.4245282417662995,-0.14931406519656187,0.6305196104012791,1.4740584073548086,0.04243673664455495,-1
48,Brooklyn,Sunset Park,-74.01031618527784,40.64510294925429,126381.0,0.732062723687729,0.3993865877828994,-0.1893337969008147,0.6198852885163056,0.3085002639862153,-1
49,Brooklyn,Greenpoint,-73.95424093127393,40.7302009848647,34719.0,0.6647666160441524,-0.6724918539388018,-0.22853919501669678,-0.44297358179429475,0.21644763099786143,-1
50,Brooklyn,Gravesend,-73.97347087708445,40.59526001306593,29436.0,-0.378894367925141,0.1351975030420144,0.8898995380392355,0.4118740381420452,-0.1297556452485147,0
51,Brooklyn,Brighton Beach,-73.96509448785336,40.57682506566604,35547.0,0.11331680105654329,0.047011905832725895,1.1426543114841738,0.1955248795934101,0.2271076530151677,0
52,Brooklyn,Sheepshead Bay,-73.94318640482979,40.58689012678384,21506.0,0.142877082087975,-0.1034344742114677,0.9091607672809706,0.13768048147600703,-0.07135919503278149,0
53,Brooklyn,Manhattan Terrace,-73.95743840559939,40.61443251335098,45000.0,0.2632720089673174,0.07328075642167255,1.4084888842802212,0.7155335719060084,-0.22725331598125847,-1
54,Brooklyn,Flatbush,-73.95840106533903,40.63632589026677,105804.0,0.4831505169580193,0.32664796588263395,0.008175507430874054,-0.0677035377088169,0.05371923251292296,2
55,Brooklyn,Crown Heights,-73.94329119073582,40.67082917695294,142839.0,1.0005011370457608,0.9212580426971713,0.09530887386123124,-0.11753345140923561,0.5045515183464477,-1
56,Brooklyn,East Flatbush,-73.93610256185836,40.64171776668961,42483.0,-0.009630308343033559,0.5885945269887833,-0.22216820473848192,-0.09261622979246452,0.9545675532004974,0
57,Brooklyn,Kensington,-73.98042110559474,40.642381958003526,18446.0,0.2695181763843945,0.10348473039158303,0.7199225096106191,0.40539540573403704,-0.1765619450991018,0
58,Brooklyn,Windsor Terrace,-73.98007340430172,40.65694583575104,20988.0,0.23981404950292573,-0.6219532435292111,0.9904506322940838,-0.8909453595189559,-0.05560331302391547,-1
59,Brooklyn,Prospect Heights,-73.9648592426269,40.67682226225472,19849.0,1.2438990294991203,-0.12463045518885603,0.020805374082888826,-0.39125599492615626,0.18300046022385652,3
60,Brooklyn,Brownsville,-73.91023536176607,40.66394994339755,58300.0,0.12527502179245878,1.445186660804491,-0.43528869301779904,0.06774562017084415,1.3160953635365056,-1
61,Brooklyn,Williamsburg,-73.95811529220927,40.70714439344251,32926.0,1.4755149046700555,-0.6688011664810389,-0.3090089911320157,-0.6438567280440303,0.222978837563328,3
62,Brooklyn,Bushwick,-73.92525797487045,40.69811611017901,129239.0,1.138193032280503,-0.04205386096823332,0.10956775375642866,-0.8997535151410473,-0.3675611508016188,-1
63,Brooklyn,Bedford Stuyvesant,-73.94178488690297,40.687231607720456,42483.0,1.0793748522987965,0.4802884413187154,0.10223922506775379,-0.8630599017275126,0.5256185968451863,-1
64,Brooklyn,Brooklyn Heights,-73.99378225496424,40.69586372272408,11444.0,1.2195699562132947,-0.49455504022883073,0.3126301422529317,-0.04031402008700939,-0.10531362416837793,3
65,Brooklyn,Cobble Hill,-73.99856139218463,40.68791972248557,11444.0,1.3847052739269194,-0.596022913019379,-0.14580852309166667,-0.3943281414496081,-0.0351140317847315,3
66,Brooklyn,Carroll Gardens,-73.99465372828006,40.680540231076485,19176.0,1.2912653987621434,-0.6381787404578652,-0.28653103302126204,-0.47776670455986886,-0.2253858031020756,3
67,Brooklyn,Red Hook,-74.0127589747356,40.676253230250886,19176.0,-0.682811717914585,-0.29860595583620336,-0.2790891745031063,-0.08527305948522389,-0.31532036670585184,0
68,Brooklyn,Gowanus,-73.99444087145339,40.673931143187154,33824.0,0.663631218340794,-0.3356644082449101,0.03743044305008156,-0.7342428204095555,-0.3659753180753437,-1
69,Brooklyn,Fort Greene,-73.97290574369092,40.68852726018977,26079.0,1.358342087824533,-0.4823523671241202,-0.09268060769937572,-0.13738968807036261,-0.10337925478312365,3
70,Brooklyn,Park Slope,-73.97705030183924,40.67232052268197,33824.0,1.1856016916134868,-0.7220396281382598,0.013685553222710055,-0.7284721532856268,0.010609537977823475,3
71,Brooklyn,Cypress Hills,-73.87661596457296,40.68239101144211,24612.0,-0.252778598793644,0.6144407438954747,-0.4528730922346465,-0.1976994879554698,-0.9353838953187675,-1
72,Brooklyn,East New York,-73.88069863917366,40.669925700847045,91958.0,-0.006656674233660172,1.0530064676844941,-0.631501456922393,-0.15993956919839278,-0.13354304684379015,1
73,Brooklyn,Starrett City,-73.87936970045875,40.64758905230874,13354.0,-0.841890486218964,0.24200873578627774,0.17867156412481539,0.03129395954752696,0.06195395305106151,0
74,Brooklyn,Canarsie,-73.90209269778966,40.63556432797428,83693.0,-0.6430458770964462,0.6064978297019271,-0.17168410390674274,0.057794510127994025,0.8570204138898567,0
75,Brooklyn,Flatlands,-73.92911302644674,40.630446043757466,64762.0,-0.4365305003620773,0.7980160729786023,0.1394629986359315,-0.33960269309530716,0.8059081942001695,0
76,Brooklyn,Mill Island,-73.90818571777423,40.606336421685626,13000.0,-1.1224678795253045,-0.4227843487238337,-0.27367000316297246,0.2853364772580711,0.030885554760119126,0
77,Brooklyn,Manhattan Beach,-73.94353722891886,40.57791350308657,21506.0,-0.1388711206074483,-0.40063968867330546,0.9800804138219036,-0.03167328793248745,-0.07714574343995956,0
78,Brooklyn,Coney Island,-73.98868295821637,40.57429256471601,15982.0,-0.48034423639408136,0.4778627000862738,0.33606765512322273,-0.20041017029257474,-0.003604309992432638,0
79,Brooklyn,Bath Beach,-73.99875221443519,40.59951870282238,29931.0,0.11468942196092147,-0.14439306931082832,0.6418439250123632,1.1154899917647432,0.22885428472131816,-1
80,Brooklyn,Borough Park,-73.99049823044811,40.633130512758015,106357.0,0.20418279961275473,0.3795655702604848,0.5301236586190041,0.4565883771686204,-0.2016242575757806,0
81,Brooklyn,Dyker Heights,-74.01931375636022,40.61921945772264,42419.0,0.33166584407063376,-0.30418728276073764,0.5335626909901976,0.5056769052242965,-0.2533978964959161,0
82,Brooklyn,Gerritsen Beach,-73.93010170691196,40.590848433902046,21506.0,-0.8933655040828606,0.11483956569065727,0.2822553982724904,0.23927828665951822,0.02936652828010516,0
83,Brooklyn,Marine Park,-73.93134404108497,40.609747779894604,11308.0,-0.2901670903642142,0.3615664495193163,0.4694457149801099,-0.5247166611912991,0.4520156288879315,-1
84,Brooklyn,Clinton Hill,-73.96784306216367,40.693229421881504,34791.0,1.098767249838175,-0.013911891146466918,0.10983940460543189,0.20121289583166477,-0.18797892586531814,2
85,Brooklyn,Sea Gate,-74.0078731120024,40.57637537890224,15982.0,-1.2918134088644488,-0.7044141398075099,-0.6589056265171802,0.046850992326152974,0.040569184110673256,0
86,Brooklyn,Downtown,-73.98346337431099,40.69084402109802,8624.0,1.5246429037063425,-0.2800072149436896,0.09256692669441637,-0.10823117467108183,0.24810559411951497,3
87,Brooklyn,Boerum Hill,-73.98374824115798,40.68568291209144,8624.0,1.9910611771883795,-0.5814248610672074,-0.2042842873528985,-0.1175005482503275,-0.1010772528143737,4
88,Brooklyn,Prospect Lefferts Gardens,-73.95489867077713,40.658420017469815,21242.0,0.8401309794319323,0.35722150296692495,-0.13588628086762422,-0.23077380235021408,0.3071074755660543,2
89,Brooklyn,Ocean Hill,-73.91306831787395,40.67840255479536,31935.0,0.33847176321781003,0.6063673720815981,-0.09800014790352582,-0.4637474514131617,0.2026768809981425,-1
90,Brooklyn,City Line,-73.86797598081334,40.67856995727479,24612.0,0.1957535097812927,0.709087978250995,-0.346601553011943,-0.3943359721502926,-0.5899018139019422,-1
91,Brooklyn,Bergen Beach,-73.89855633630317,40.61514955045308,11308.0,-1.3755622666980964,-0.7611222046166933,-0.6664579548566115,0.06412363188051322,-0.012798621660865133,0
92,Brooklyn,Midwood,-73.95759523489838,40.62559589869843,52835.0,0.22616411597253527,0.3774782018983608,0.808885248158285,0.537799175093121,-0.06401144255661043,0
93,Brooklyn,Prospect Park South,-73.96261316716048,40.64700860318519,2500.0,0.5151905018672949,0.6079010048661659,-0.04711659954730409,0.004741784855997075,0.42172323143056784,2
94,Brooklyn,Georgetown,-73.91607483951324,40.62384524478419,11308.0,-0.49922104036443843,0.2716194987998772,0.47012682523614213,0.0863006575321105,-0.007790446390620055,0
95,Brooklyn,East Williamsburg,-73.93885815269195,40.70849241041548,34158.0,1.1818386941391135,-0.5090884148566687,0.328622967534961,-1.195999693117831,0.30799805840556643,-1
96,Brooklyn,North Side,-73.95880857587582,40.714822906532014,21242.0,1.3017672782590088,-0.9437509369766337,-0.5199850968108571,-0.8141996553763451,0.6777099010278238,-1
97,Brooklyn,South Side,-73.95800095153331,40.71086147265064,21242.0,1.5691723592542213,-0.7378243749433759,-0.23574703493893553,-0.8996120397068771,0.36753577315230956,3
98,Brooklyn,Ocean Parkway,-73.96836678035541,40.61305976667942,38744.0,0.0721695713439749,-0.15552435429764988,0.9946527060369413,0.44474989415941263,-0.3381422781192303,0
99,Brooklyn,Fort Hamilton,-74.03197914537984,40.61476812694226,3000.0,0.07695090884878672,-0.30806304786888233,0.7581389936433449,-0.3678775401736514,-0.3729310070402145,2
100,Manhattan,Chinatown,-73.99427936255978,40.71561842231432,47844.0,2.022009337706604,-0.5554189723270366,-0.34986652354932235,1.5243054065185404,0.36320480663997,-1
101,Manhattan,Washington Heights,-73.93690027985234,40.85190252555305,151574.0,0.8372956790584203,0.3185146583820584,-0.11722867324565665,-0.4155919228567526,-0.49274953632112345,-1
102,Manhattan,Inwood,-73.92121042203897,40.86768396449915,23373.0,0.6792680364483404,0.7247207402148527,-0.34539706762448474,-0.6402624612297766,-0.44215368853265213,-1
103,Manhattan,Hamilton Heights,-73.94968791883366,40.823604284811935,48520.0,1.0436176101307042,0.16510974164216402,0.18936256615281966,-1.126202885065006,0.3498475124450615,-1
104,Manhattan,Manhattanville,-73.9573853935188,40.8169344294978,22950.0,1.129176764730745,0.1817870913356511,0.20584208966064949,-0.7907200982519218,0.2197167788550474,-1
105,Manhattan,Central Harlem,-73.94321112603905,40.81597606742414,118665.0,1.2963415173711779,0.2919149709822771,-0.16224958868278724,-0.45398250661224676,0.5095365389551129,-1
106,Manhattan,East Harlem,-73.94418223148524,40.79224946663033,115921.0,1.0937694175631123,0.2558480997560535,-0.2584976828984824,-0.7782472869063224,-0.0648619671920751,-1
107,Manhattan,Upper East Side,-73.96050763135,40.775638573301805,30604.0,1.7095781838571862,-0.4853326660958113,0.553042689806824,-0.3105353961437763,-0.04302905798797285,4
108,Manhattan,Yorkville,-73.94711784471826,40.77592984988488,77942.0,1.664751256357031,-0.4555442915210945,0.24934692503202088,-0.7018568025583576,0.45798797028150584,3
109,Manhattan,Lenox Hill,-73.9588596881376,40.76811265828733,40386.0,1.7319753122188069,-0.6267123830101081,0.16413086705969718,-0.0846206961813329,-0.026755404282259015,4
110,Manhattan,Roosevelt Island,-73.94916769227953,40.76215960576283,40386.0,0.53075277508637,-0.32423207220716815,0.293669192669511,-0.2519069157767044,0.14364981016176565,2
111,Manhattan,Upper West Side,-73.97705923630603,40.78765799853485,132378.0,1.3780563005591284,-0.6495348163603091,0.23861041130155441,-0.7495308816023112,0.11553841642080237,3
112,Manhattan,Lincoln Square,-73.98533777001262,40.77352888942166,61489.0,1.522390516442774,-0.5969335909333425,0.0972159952759695,-0.8190811267079591,0.3697825522951675,3
113,Manhattan,Clinton,-73.99611936309479,40.75910089146212,45884.0,2.171819140053922,-0.6950982002260162,-0.31993310201556197,0.021271272995393154,-0.2099139200855492,4
114,Manhattan,Midtown,-73.98166882730304,40.75469110270623,39930.0,2.579792781075722,-0.8039023492315185,-0.3726148102384592,0.42615195110610676,0.07719698833695111,4
115,Manhattan,Murray Hill,-73.97833207924127,40.748303077252174,51739.0,2.4050923519676446,-0.8463540031478058,-0.48580130915775266,0.6803572984830977,0.0189238099802879,4
116,Queens,Murray Hill,-73.81276269135866,40.76412612261407,51739.0,2.121897541368075,-0.5639906220731845,-0.27184545409223254,0.31565366241726844,-0.11704690716670103,4
117,Manhattan,Chelsea,-74.00311633472813,40.744034706747975,23383.0,2.01551488518807,-0.7322479489843708,-0.5233653600793237,0.4184878465876488,0.0655711450309427,4
118,Staten Island,Chelsea,-74.1895604551969,40.59472602746295,3000.0,1.7836424743897554,-0.8044673584062482,-0.06770160492001429,0.09663197841325043,0.38210573336231346,4
119,Manhattan,Greenwich Village,-73.99991402945902,40.72693288536128,23000.0,1.7050711658750761,-0.7676345699736715,-0.42033858331560886,0.1810628598788949,0.43852252433272854,4
120,Manhattan,East Village,-73.98222616506416,40.72784677727024,44136.0,2.0232344874056816,-0.7355576384336225,-0.2680634399742654,0.11053039706692835,-0.45493943949492827,4
121,Manhattan,Lower East Side,-73.98089031999291,40.71780674892765,72957.0,2.205680687495938,-0.6130992848679153,-0.46490286143251514,1.3712067092270128,0.11639633703556915,-1
122,Manhattan,Tribeca,-74.01068328559087,40.721521967443216,10686.0,2.1715116241664383,-0.8059487000352696,-0.37794054553101614,0.8813111650764753,0.18058862457351657,4
123,Manhattan,Little Italy,-73.99730467208073,40.71932379395907,10686.0,1.5835690324135638,-1.0556049319587602,-0.4475323079214263,-0.14142932527746802,-0.000952560165425991,-1
124,Manhattan,Soho,-74.00065666959759,40.72218384131794,10686.0,1.0656490790447863,-0.3043116814894053,0.023836578480497802,0.024560121601069226,-0.10076221400061751,3
125,Manhattan,West Village,-74.00617998126812,40.73443393572434,66880.0,0.8449220416723394,0.1317347249774442,0.091496369651821,-0.0651071802454647,0.057289720156325497,2
126,Manhattan,Manhattan Valley,-73.96428617740655,40.79730704170287,23000.0,1.9274303799611379,-0.6293984293686756,-0.2484250952370681,0.26687174799188584,0.2690839862721067,4
127,Manhattan,Morningside Heights,-73.96389627905332,40.80799973816583,55929.0,1.8424003400772775,-0.5393492189955894,0.15869496730871674,0.02148672033100027,-0.38270869317300643,4
128,Manhattan,Gramercy,-73.98137594833541,40.737209832715,27988.0,2.0090349724392573,-0.7495620564751544,0.14931333855879803,-0.10976037312391018,-0.49430677426933795,4
129,Manhattan,Battery Park City,-74.01686930508617,40.71193198394565,42483.0,1.3125009630585187,-0.35019237233317807,-0.045557301669981544,-0.4032065561596367,0.1347064594871267,3
130,Manhattan,Financial District,-74.0106654452127,40.70710710727048,54000.0,0.8255673291381561,0.11443426324989052,0.21653944700110897,0.11032168247260445,-0.024275600477338434,2
131,Queens,Astoria,-73.91565374304234,40.76850859335492,78793.0,1.2400133851911501,0.4067915046809062,-0.18404590678978822,0.42976432419508914,-0.3116761363691998,-1
132,Queens,Woodside,-73.90184166838284,40.74634908860222,45099.0,1.3418010110571237,0.12000357637589167,0.11789885668542083,1.3556698994092276,0.4888237096997187,-1
133,Queens,Jackson Heights,-73.88282109164365,40.75198138007367,108152.0,-0.9548712423275117,-0.31145674429000497,0.054900325047787545,-0.13901691983579956,0.03421774088360929,0
134,Queens,Elmhurst,-73.88165622288388,40.74404850512202,101188.0,0.28051516243332686,0.496994593824929,-0.2914658431494389,0.3682688001729431,-1.0274902155295798,1
135,Queens,Howard Beach,-73.8381376460028,40.65422527738487,13074.0,0.45589960495084303,-0.28021741711873244,0.6173317584006096,-0.17526418663843507,-0.2365890274096453,2
136,Queens,Corona,-73.85682497345258,40.74238175015667,57658.0,-0.04180753981802375,0.24619949230250915,0.2052172704712587,-0.1925629647439257,-0.4572247409285699,0
137,Queens,Forest Hills,-73.84447500788983,40.72526378216503,83728.0,-0.043454082322605635,0.41604679114290544,-0.04583158556241792,-0.0834909866681281,-0.4092914607760657,0
138,Queens,Kew Gardens,-73.82981905825703,40.7051790354148,23278.0,1.1382596128222702,-0.1015905721393609,0.08689181256866484,2.0114770619356515,0.9908619759393894,-1
139,Queens,Richmond Hill,-73.83183321446887,40.69794731471763,62982.0,0.5358606324571142,-0.1843634912628376,0.35174088119043073,-0.15938231766709132,0.1939283536470987,2
140,Queens,Flushing,-73.83177300329582,40.76445419697846,98990.0,0.035464794515611416,0.06159704164544002,0.3156926584191608,-0.11245267570884933,0.08127240710831918,0
141,Queens,Long Island City,-73.93920223915505,40.75021734610528,6677.0,-0.22994680784223304,0.44138833394384336,-0.440879865962211,-0.3546932256666481,-0.645348045285684,-1
142,Queens,Sunnyside,-73.92691617561577,40.74017628351924,21090.0,-0.5647312521852714,0.059973938363108076,0.6865396833005947,-0.39428777099177137,-0.18198283733596674,0
143,Staten Island,Sunnyside,-74.0971255217853,40.61276015756489,12000.0,0.622162642316137,0.04652081222635425,0.14519220350137593,-0.2251415792897523,0.005225126686729974,2
144,Queens,East Elmhurst,-73.86704147658772,40.76407323883091,23150.0,-0.8921332540665712,-0.10196749287086464,0.46800897296683003,0.05066721205208249,-0.14844713225795111,0
145,Queens,Maspeth,-73.89621713626859,40.725427374093606,60354.0,0.4934773707581297,0.10470188666250062,0.9231674326990763,0.3787658407690272,0.13799565801906724,0
146,Queens,Ridgewood,-73.90143517559589,40.70832315613858,69317.0,0.33583190890043985,0.6006534161589127,0.2557493866409697,-0.2824710636857869,-0.42414736854703144,-1
147,Queens,Glendale,-73.87074167435605,40.70276242967838,32496.0,0.0014838290646109343,0.7506775637707709,0.07361629931048243,0.221451932774571,-0.48961561733001513,1
148,Queens,Rego Park,-73.8578268690537,40.72897409480735,28260.0,-0.4765564490982787,0.5835619850401902,0.1331560584092914,-0.03646381489092138,0.5902566934265766,0
149,Queens,Woodhaven,-73.8581104655432,40.68988687915789,56674.0,-0.8448059378525163,0.28478019992150755,0.5916420720636419,0.2952976526926097,-0.1321493845404518,0
150,Queens,Ozone Park,-73.84320266173447,40.680708468265415,21376.0,-0.7033879883662709,-0.36648661318174,0.30590070620828336,-0.023103536107571293,0.13665243369361413,0
151,Queens,South Ozone Park,-73.80986478649041,40.66854957767195,75878.0,-0.05711951422719375,-0.1903221685965428,0.5920660382107611,0.22064957205403263,0.12288118732272385,0
152,Queens,College Point,-73.84304528896125,40.784902749260205,24275.0,0.01890778608226496,-0.005708674005146361,0.6504013432478722,0.08538534016988214,0.3943152697330303,0
153,Queens,Whitestone,-73.81420216610863,40.78129076602694,30773.0,-0.5438246284401622,-0.10585684802205063,0.6466402433262518,0.6257879378380159,0.2737530082741273,-1
154,Queens,Bayside,-73.7742736306867,40.76604063281064,42483.0,-0.6419414770535792,-0.12671836662788946,0.6184905239104138,0.5039436260008422,0.5220654491103169,-1
155,Queens,Auburndale,-73.79176243728061,40.76172954903262,19996.0,-0.9033013766285666,-0.1988475305088498,-0.06299442861425568,-0.1907825008740877,-0.025611329417520222,0
156,Queens,Little Neck,-73.7388977558074,40.7708261928267,12370.0,-0.6373854809111569,0.3782128639469237,0.6190606288240945,-0.617269206323966,0.5208255240284002,-1
157,Queens,Douglaston,-73.7424982072733,40.76684609790763,12370.0,-0.4565410805689251,0.07549035300725004,0.6742704678449917,0.24596872748275314,-0.3778674072715406,0
158,Queens,Glen Oaks,-73.71548118999145,40.74944079974332,11286.0,-0.5730667974493526,0.18313485776756228,1.224803847838637,0.3924931133740986,-0.2087081538914816,0
159,Queens,Bellerose,-73.72012814826903,40.72857318176675,25287.0,0.13838462583574498,0.8155829016706871,0.05790209285579635,0.324594321851745,0.0090483556529734,-1
160,Queens,Kew Gardens Hills,-73.82087764933566,40.722578244228046,37479.0,0.7028844179449769,1.1102009563266175,-0.5437128339856022,0.4568819027591032,0.5614727352222624,-1
161,Queens,Fresh Meadows,-73.78271337003264,40.7343944653313,8906.0,-0.8310735558464718,-0.3568756115783724,-0.04002437091088929,0.08287613960228002,0.29553876573296683,0
