,borough,neighborhood,longitude,latitude,population,PC1,PC2,PC3,PC4,PC5,cluster
21,Bronx,Mott Haven,-73.91609987487575,40.80623874935177,67827.0,0.3715708207646612,0.5678691445652688,-0.1649468239583685,-0.09496518954531377,-0.06445356925143671,2
22,Bronx,Port Morris,-73.91322139386135,40.801663627756206,4193.0,-0.4131797356835435,0.4174137788963033,-0.12822484045750032,-0.3590853768010862,-0.28301889747793985,0
23,Bronx,Longwood,-73.8957882009446,40.81509904545822,26196.0,-0.04785829771362803,0.7527314614167181,-0.32663286612349884,0.20452115202178395,-0.6279185009574755,1
24,Bronx,Hunts Point,-73.88331505955291,40.80972987938709,27204.0,-0.9827684239122897,-0.32417865836517257,-0.5940898726883382,0.049118602311777684,-0.24037958453499209,0
25,Bronx,Morrisania,-73.90150648943059,40.82359198585534,18932.0,0.3681831670016599,1.2685351012786688,-0.6767069810420643,0.28431366920797574,-0.5128812745555353,1
26,Bronx,Soundview,-73.86574609554924,40.821012197914015,35784.0,-0.2935365288623707,1.1329563580483628,-0.12629542824714624,-0.5067918497925898,0.661906373809587,0
27,Bronx,Clason Point,-73.85414416189266,40.80655112003589,5988.0,-1.1909481439518261,-0.6309878142198015,-0.7284238676203825,-0.09097875313445915,0.18439573970931505,0
28,Bronx,Throgs Neck,-73.81635002158441,40.81510925804005,14722.0,-1.1528255253136725,-0.5784391528625124,-0.348557491210459,0.07812272232631232,-0.13688083314148547,0
29,Bronx,Country Club,-73.8240992675385,40.844245936947374,8861.0,-0.7069147217330235,-0.04627264220648031,0.25413546251580343,0.1327012903014122,-0.352064990812131,0
30,Bronx,Parkchester,-73.85600310535783,40.837937822267286,29821.0,0.40055109920872667,1.0451683016282647,-0.2623897420599119,0.36273272646862226,-0.6917092821956833,1
31,Bronx,Westchester Square,-73.84219407604444,40.8406194964327,9750.0,0.00803215716421511,0.6363022232065211,0.26828592158472764,0.22455983040474967,-0.6635419777866972,0
32,Bronx,Van Nest,-73.8662991807561,40.84360847124718,9750.0,0.14911199452136348,0.6090535964371065,-0.08230279760648607,0.29883557701812324,-0.7354250669380821,1
33,Bronx,Morris Park,-73.85040178030421,40.847549063536334,9750.0,-0.16737103147821697,0.3389705573491687,0.5608478942475759,0.38440998557379563,-0.3235769034937821,0
34,Bronx,Belmont,-73.88845196134804,40.85727710073895,27378.0,0.760616799924241,-0.07876016749848436,-0.23611040524367602,0.334817483838081,-0.18009452207991072,-1
35,Bronx,Spuyten Duyvil,-73.91719048210393,40.88139497727086,15080.0,-0.23008068388502226,-0.005161321019689319,0.4586240358386907,-0.2196361980677941,-0.2756039222624432,0
36,Bronx,North Riverdale,-73.90453054908927,40.90854282950666,9287.0,-0.7678298340451299,-0.16245932754008796,0.015856399614161677,-0.11002322399199506,-0.33895582222725246,0
37,Bronx,Pelham Bay,-73.8320737824047,40.85064140940335,8861.0,-0.540115638809465,-0.015756191193797463,0.20638795359260756,0.12574508105032778,-0.2892915677295489,0
38,Bronx,Schuylerville,-73.82620275994073,40.82657951686922,14722.0,-0.6308503154771031,0.19443560793123194,0.30058562860447696,0.0016070418828430955,-0.546888849036992,0
39,Bronx,Edgewater Park,-73.81388514428619,40.82198611816349,14722.0,-0.8514860460990357,-0.094922033919062,0.17599320814384892,-0.02957400661054059,-0.36299837236039123,0
40,Bronx,Castle Hill,-73.84802729582735,40.81901437698832,22454.0,-0.6867705734521476,0.4528492287184965,-0.22085294642202938,-0.43622349907034685,0.24611059409311284,0
41,Bronx,Olinville,-73.86332361652777,40.87137078192371,30660.0,-0.2078070316297446,1.1992796693159886,-0.29002542227488143,-0.11505123051457032,0.26040086466290074,-1
42,Bronx,Pelham Gardens,-73.84161194831223,40.86296562477998,21242.0,-0.7308828712104986,0.28812500403641145,-0.3829577972487525,-0.017980426883444,0.4842061908078129,0
43,Bronx,Concourse,-73.91558941773444,40.83428380733851,70424.0,0.5838622089680124,1.3827214876209564,-0.6189708134488257,0.3402957392405661,-0.4061470783038021,1
44,Bronx,Unionport,-73.85053524451935,40.82977429787161,27248.0,0.23092709056774202,1.112825496480182,-0.054301624784223346,0.15998651884416815,-0.6119776313244252,1
45,Bronx,Edenwald,-73.84808271877168,40.88456130303732,11506.0,-0.25715838997259816,0.820319273071483,-0.28796679549084775,-0.5317787863500057,0.5502319992987291,0
46,Brooklyn,Bay Ridge,-74.03062069353813,40.625801065010656,79371.0,0.5912142380882366,-0.19017580106885862,0.6071656540452989,-0.1135654940025248,-0.2009538955376733,5
47,Brooklyn,Bensonhurst,-73.99517998380729,40.61100890202044,151705.0,0.45038843768797976,-0.07244448877381379,0.601082411019232,1.410349322585218,0.38948531320646473,-1
48,Brooklyn,Sunset Park,-74.01031618527784,40.64510294925429,126381.0,0.7458086225076698,0.4750518811453017,-0.21514593609107172,0.5142613442905314,0.42139505606909716,-1
49,Brooklyn,Greenpoint,-73.95424093127393,40.7302009848647,34719.0,0.6665341479810564,-0.6854025144338283,-0.22014540904941915,-0.4782761649868194,0.13616011096883218,-1
50,Brooklyn,Gravesend,-73.97347087708445,40.59526001306593,29436.0,-0.3559651445471211,0.20702474930218934,0.8761765917759619,0.42060573498813575,-0.08044589126856311,0
51,Brooklyn,Brighton Beach,-73.96509448785336,40.57682506566604,35547.0,0.14544245797935162,0.1518140456897288,1.1011607213298282,0.10637921059861367,0.07653425547373738,0
52,Brooklyn,Sheepshead Bay,-73.94318640482979,40.58689012678384,21506.0,0.16923801231755534,-0.05401545573946639,0.8905149805246765,0.14790480745129617,-0.06609341083641661,0
53,Brooklyn,Manhattan Terrace,-73.95743840559939,40.61443251335098,45000.0,0.28649183156012964,0.15929102424296657,1.382339243921587,0.7295312180848391,-0.19805168890988337,-1
54,Brooklyn,Flatbush,-73.95840106533903,40.63632589026677,105804.0,0.49776358997416936,0.3937351519692185,-0.013890882812492147,-0.09549263433409305,-0.08540187860519095,2
55,Brooklyn,Crown Heights,-73.94329119073582,40.67082917695294,142839.0,1.0061507020713225,1.014706623198994,0.06016108247870352,-0.2636933289130354,0.32478660847752167,-1
56,Brooklyn,East Flatbush,-73.93610256185836,40.64171776668961,42483.0,-0.00044711259362545716,0.6371969911009774,-0.26171065308641817,-0.34333204655605276,0.8279768861809754,0
57,Brooklyn,Kensington,-73.98042110559474,40.642381958003526,18446.0,0.28586827885250043,0.1750033851741816,0.7010250963431838,0.4191004164948955,-0.21357638465473533,0
58,Brooklyn,Windsor Terrace,-73.98007340430172,40.65694583575104,20988.0,0.25658402880596615,-0.6006650204085802,1.0018487385651043,-0.8437712374881597,-0.24865586553108765,-1
59,Brooklyn,Prospect Heights,-73.9648592426269,40.67682226225472,19849.0,1.2550220032228516,-0.0792124573390606,0.015089344458471644,-0.42689030304959086,0.07418192827419014,3
60,Brooklyn,Brownsville,-73.91023536176607,40.66394994339755,58300.0,0.12286107335774328,1.512070916552906,-0.4860740203542025,-0.2851897949781237,1.2112802125829722,-1
61,Brooklyn,Williamsburg,-73.95811529220927,40.70714439344251,32926.0,1.485896209569183,-0.6427866590478051,-0.3135169264673624,-0.6855453652299068,-0.004598839754739416,3
62,Brooklyn,Bushwick,-73.92525797487045,40.69811611017901,129239.0,1.141757343619969,-0.03307075643171754,0.11496304919984232,-0.7785488129032689,-0.6153103693752457,-1
63,Brooklyn,Bedford Stuyvesant,-73.94178488690297,40.687231607720456,42483.0,1.083056179238525,0.5274321350929281,0.0837632872747778,-0.9738411258680262,0.2575591973195071,-1
64,Brooklyn,Brooklyn Heights,-73.99378225496424,40.69586372272408,11444.0,1.2308187941802846,-0.45485297270854297,0.3155786472082558,-0.014331771599149735,-0.12940499953179957,3
65,Brooklyn,Cobble Hill,-73.99856139218463,40.68791972248557,11444.0,1.398828328888598,-0.5564822170596899,-0.14604272640851218,-0.3758902008450754,-0.1677986848526761,3
66,Brooklyn,Carroll Gardens,-73.99465372828006,40.680540231076485,19176.0,1.3054235587132532,-0.6115030808876163,-0.2781338494689658,-0.4032230383290646,-0.337263176202703,3
67,Brooklyn,Red Hook,-74.0127589747356,40.676253230250886,19176.0,-0.6767646613072369,-0.30479187981488526,-0.2681084040185085,-0.0012824111574761073,-0.3310197976936413,0
68,Brooklyn,Gowanus,-73.99444087145339,40.673931143187154,33824.0,0.6750460519396514,-0.3098013915666279,0.0479292640851408,-0.6188824889648047,-0.5664953100528353,-1
69,Brooklyn,Fort Greene,-73.97290574369092,40.68852726018977,26079.0,1.370581465278255,-0.4457154428997717,-0.09288404579494784,-0.10971141038376235,-0.15730004984527243,3
70,Brooklyn,Park Slope,-73.97705030183924,40.67232052268197,33824.0,1.2018852316157136,-0.698679628353853,0.018532506811040843,-0.7052186980092933,-0.1688804924500558,3
71,Brooklyn,Cypress Hills,-73.87661596457296,40.68239101144211,24612.0,-0.2580847111797142,0.6013513192758371,-0.44877698720366166,0.03523156738244263,-1.0601285010027806,-1
72,Brooklyn,East New York,-73.88069863917366,40.669925700847045,91958.0,-0.011498460508768802,1.0639967642006818,-0.649514449426193,-0.131685288777734,-0.253911970285922,1
73,Brooklyn,Starrett City,-73.87936970045875,40.64758905230874,13354.0,-0.8370263340387589,0.23703389905433955,0.1713124105944315,0.013484271109045268,0.07082629727640315,0
74,Brooklyn,Canarsie,-73.90209269778966,40.63556432797428,83693.0,-0.6363564838589613,0.6299565866915858,-0.20755916958942777,-0.17097008594120075,0.7886105934403926,0
75,Brooklyn,Flatlands,-73.92911302644674,40.630446043757466,64762.0,-0.42919282404945464,0.8345022141548945,0.10675569068745189,-0.5396316557757023,0.6567253360698129,0
76,Brooklyn,Mill Island,-73.90818571777423,40.606336421685626,13000.0,-1.1039702224687824,-0.4323407360986679,-0.28592415853957637,0.2655111763889266,0.06973776285274279,0
77,Brooklyn,Manhattan Beach,-73.94353722891886,40.57791350308657,21506.0,-0.1088711356058151,-0.36112213785851976,0.9635837642563448,-0.013705287347785035,-0.11874276373989827,0
78,Brooklyn,Coney Island,-73.98868295821637,40.57429256471601,15982.0,-0.4596040070615721,0.5276588766709592,0.3276174959905679,-0.1899351939556405,-0.013701011110392488,0
79,Brooklyn,Bath Beach,-73.99875221443519,40.59951870282238,29931.0,0.1418478816660463,-0.07191032684639224,0.6096553774638489,1.0149797246248684,0.46200404157681724,-1
80,Brooklyn,Borough Park,-73.99049823044811,40.633130512758015,106357.0,0.21957884447651801,0.4567759882447646,0.5099567126591575,0.4746377704858591,-0.21687520249203818,0
81,Brooklyn,Dyker Heights,-74.01931375636022,40.61921945772264,42419.0,0.3554794976193818,-0.24191454883831306,0.5262962419103002,0.5492899264192174,-0.14781660593425205,0
82,Brooklyn,Gerritsen Beach,-73.93010170691196,40.590848433902046,21506.0,-0.8742386278118172,0.1428429389318786,0.2691516665568715,0.220968615951805,0.08070858136719067,0
83,Brooklyn,Marine Park,-73.93134404108497,40.609747779894604,11308.0,-0.2746466637092127,0.39866159386906896,0.44806023209820317,-0.625960609200055,0.27613786627688236,-1
84,Brooklyn,Clinton Hill,-73.96784306216367,40.693229421881504,34791.0,1.1054992040219718,0.029551102791049888,0.10820594030377381,0.23862737970688375,-0.1431426556991424,2
85,Brooklyn,Sea Gate,-74.0078731120024,40.57637537890224,15982.0,-1.2632478611888398,-0.6860368415335261,-0.6647043144899377,0.03101075961293659,0.011262984806260552,0
86,Brooklyn,Downtown,-73.98346337431099,40.69084402109802,8624.0,1.5367762704079522,-0.2269403331648695,0.07907216896478629,-0.17301395097838182,0.1721852472193632,3
87,Brooklyn,Boerum Hill,-73.98374824115798,40.68568291209144,8624.0,2.0068280117827495,-0.5324958691880598,-0.2062017381460028,-0.08976779026147189,-0.13844878715657447,4
88,Brooklyn,Prospect Lefferts Gardens,-73.95489867077713,40.658420017469815,21242.0,0.850062335137054,0.41247460087419985,-0.1567028076213504,-0.31088087188505703,0.17643499665061368,2
89,Brooklyn,Ocean Hill,-73.91306831787395,40.67840255479536,31935.0,0.33944496228293397,0.6397017321322944,-0.11478402009533908,-0.5121966659134494,-0.0068398942668099994,-1
90,Brooklyn,City Line,-73.86797598081334,40.67856995727479,24612.0,0.19249504445578958,0.7167548034897423,-0.3484036036435811,-0.24262272562967013,-0.7534578476281458,-1
91,Brooklyn,Bergen Beach,-73.89855633630317,40.61514955045308,11308.0,-1.3581558798511084,-0.7968509799301254,-0.6699257353050959,0.06562823699062152,-0.013884575314638511,0
92,Brooklyn,Midwood,-73.95759523489838,40.62559589869843,52835.0,0.2434247873301313,0.4579173464816717,0.7831167232561871,0.5190536535722355,-0.04818979002245887,0
93,Brooklyn,Prospect Park South,-73.96261316716048,40.64700860318519,2500.0,0.5263964218229623,0.6929268513292324,-0.07643377908294159,-0.12212600958216122,0.28452601116163545,2
94,Brooklyn,Georgetown,-73.91607483951324,40.62384524478419,11308.0,-0.4868238715600447,0.3027252421361952,0.4610065009896174,0.0814172249222061,0.004233548108057991,0
95,Brooklyn,East Williamsburg,-73.93885815269195,40.70849241041548,34158.0,1.1886039499169794,-0.5018055971078058,0.32982101268172803,-1.2337087465198227,-0.010298372331669558,-1
96,Brooklyn,North Side,-73.95880857587582,40.714822906532014,21242.0,1.312567480095893,-0.9262446362631672,-0.5253699492790882,-0.9627156780879772,0.4262306388612398,-1
97,Brooklyn,South Side,-73.95800095153331,40.71086147265064,21242.0,1.5798144290432872,-0.7089125244246054,-0.23870732131942327,-0.9694368083849123,0.0765594811141519,3
98,Brooklyn,Ocean Parkway,-73.96836678035541,40.61305976667942,38744.0,0.09562530830559078,-0.09250520902190804,0.9759166947700884,0.5001755070858981,-0.35854638358546387,0
99,Brooklyn,Fort Hamilton,-74.03197914537984,40.61476812694226,3000.0,0.10113773211496412,-0.24347082832148273,0.7642702357112993,-0.26559172249834906,-0.4817299082137402,5
100,Manhattan,Chinatown,-73.99427936255978,40.71561842231432,47844.0,2.033076972324046,-0.5011749815040876,-0.3678336082824911,1.3840604840483604,0.7831490919523131,-1
101,Manhattan,Washington Heights,-73.93690027985234,40.85190252555305,151574.0,0.8053821545180139,0.2769417524742287,-0.09412520886114971,-0.276302800980829,-0.595011417147406,-1
102,Manhattan,Inwood,-73.92121042203897,40.86768396449915,23373.0,0.637502907215228,0.6594733357560907,-0.3173571029206095,-0.5014417512355989,-0.570774612518415,-1
103,Manhattan,Hamilton Heights,-73.94968791883366,40.823604284811935,48520.0,1.0203277391689545,0.1464652696809386,0.20591157645142733,-1.173547299540001,0.09303367154040418,-1
104,Manhattan,Manhattanville,-73.9573853935188,40.8169344294978,22950.0,1.1081509796409459,0.17980367632117927,0.22302078830857872,-0.8180330499975439,0.05057071023766673,-1
105,Manhattan,Central Harlem,-73.94321112603905,40.81597606742414,118665.0,1.2746332749915992,0.2876728571762101,-0.15977390173178158,-0.5677583614754582,0.3981710312842765,-1
106,Manhattan,East Harlem,-73.94418223148524,40.79224946663033,115921.0,1.0753569684035553,0.24207094960578387,-0.24682015963340997,-0.7365254367137096,-0.27221046693030077,-1
107,Manhattan,Upper East Side,-73.96050763135,40.775638573301805,30604.0,1.7049819492724492,-0.47685645775978125,0.5657435202620918,-0.2857525051421279,-0.09237397469238459,4
108,Manhattan,Yorkville,-73.94711784471826,40.77592984988488,77942.0,1.6587035438150557,-0.4641342832744238,0.25266450005797,-0.7874472829887111,0.313107232094411,3
109,Manhattan,Lenox Hill,-73.9588596881376,40.76811265828733,40386.0,1.7295177415265623,-0.6242657785803362,0.17518744293752622,-0.06984754730107064,-0.008237280251660699,4
110,Manhattan,Roosevelt Island,-73.94916769227953,40.76215960576283,40386.0,0.5214983885075135,-0.35839496694913836,0.3069305940451048,-0.26758992409905247,0.1589822019973943,-1
111,Manhattan,Upper West Side,-73.97705923630603,40.78765799853485,132378.0,1.3702205937067362,-0.6697201639582336,0.25914074114674845,-0.7426056439305807,0.0007482796243551437,3
112,Manhattan,Lincoln Square,-73.98533777001262,40.77352888942166,61489.0,1.518749873805489,-0.5934551819218801,0.10716918358133519,-0.8808945312164648,0.18253709733597245,3
113,Manhattan,Clinton,-73.99611936309479,40.75910089146212,45884.0,2.1729248712419267,-0.6776601586832687,-0.30341715953519627,0.07994571199262301,-0.1482724311802514,4
114,Manhattan,Midtown,-73.98166882730304,40.75469110270623,39930.0,2.5854778650398846,-0.772206603265197,-0.3750121374222773,0.39458838158746784,0.19613435926219414,4
115,Manhattan,Murray Hill,-73.97833207924127,40.748303077252174,51739.0,2.411180428395736,-0.8256034226699906,-0.4885735126484646,0.6578011876569606,0.2217919463997325,4
116,Queens,Murray Hill,-73.81276269135866,40.76412612261407,51739.0,2.1166243572495915,-0.6034916443139994,-0.2787045907836212,0.340038715092292,-0.018959271967947833,4
117,Manhattan,Chelsea,-74.00311633472813,40.744034706747975,23383.0,2.0214316278135502,-0.6959188228222942,-0.5231897803313322,0.3859324230748942,0.15956784353851527,4
118,Staten Island,Chelsea,-74.1895604551969,40.59472602746295,3000.0,1.8271443317174267,-0.6506881292737736,-0.08625764390524232,-0.01672969609237715,0.3080436578628828,4
119,Manhattan,Greenwich Village,-73.99991402945902,40.72693288536128,23000.0,1.7146476778873738,-0.730610566802647,-0.42898694721863734,0.0628833523092922,0.47270435585546106,4
120,Manhattan,East Village,-73.98222616506416,40.72784677727024,44136.0,2.0310988554007685,-0.7118028645644151,-0.25789703793906454,0.22463643416773751,-0.40377252777474826,4
121,Manhattan,Lower East Side,-73.98089031999291,40.71780674892765,72957.0,2.2173494244528684,-0.5537360443743592,-0.4778577737520762,1.2950197310639262,0.4825750913220933,-1
122,Manhattan,Tribeca,-74.01068328559087,40.721521967443216,10686.0,2.184350145824153,-0.7516917933008144,-0.3869481705338126,0.8054477468734703,0.40807911045945117,4
123,Manhattan,Little Italy,-73.99730467208073,40.71932379395907,10686.0,1.5947485452960408,-1.0413224864771373,-0.439768309324691,-0.13411514098339625,-0.02541493583510873,-1
124,Manhattan,Soho,-74.00065666959759,40.72218384131794,10686.0,1.0679977016528681,-0.2888912128532489,0.033174638084029685,0.05590411369785385,-0.04100268240715681,3
125,Manhattan,West Village,-74.00617998126812,40.73443393572434,66880.0,0.8413104680994339,0.16165561715961727,0.10022560851753272,-0.07358841706390844,0.09192868203515912,2
126,Manhattan,Manhattan Valley,-73.96428617740655,40.79730704170287,23000.0,1.9202053051499042,-0.6301647136546636,-0.24721075277000562,0.19295292409727852,0.3474841133323947,4
127,Manhattan,Morningside Heights,-73.96389627905332,40.80799973816583,55929.0,1.8312001793279702,-0.5457559028477338,0.1825341157653733,0.12471275219343189,-0.30928672168606314,4
128,Manhattan,Gramercy,-73.98137594833541,40.737209832715,27988.0,2.0139938593698643,-0.7375472316736065,0.17171743676132092,0.028768340491833654,-0.43648388005880717,4
129,Manhattan,Battery Park City,-74.01686930508617,40.71193198394565,42483.0,1.3205121461089913,-0.30382668918844896,-0.04685932179629452,-0.42878494581514903,-0.007404380903054142,3
130,Manhattan,Financial District,-74.0106654452127,40.70710710727048,54000.0,0.8282043651674835,0.14392662023758906,0.20992148512758935,0.11382523050413453,-0.0036072538222783296,2
131,Queens,Astoria,-73.91565374304234,40.76850859335492,78793.0,1.2256783451926239,0.4029023478736755,-0.1870545142707674,0.4932873860078409,-0.21858226397261607,-1
132,Queens,Woodside,-73.90184166838284,40.74634908860222,45099.0,1.3358151046978437,0.11923488393747818,0.09060291166844894,1.194625491499558,0.8710406945438373,-1
133,Queens,Jackson Heights,-73.88282109164365,40.75198138007367,108152.0,-0.9688877415976315,-0.3931448013405179,0.07108860379722677,-0.12917870905730416,0.09116924687930378,0
134,Queens,Elmhurst,-73.88165622288388,40.74404850512202,101188.0,0.26608200929683606,0.47116303960960504,-0.28687493248347395,0.6093452209024487,-0.996195105808714,1
135,Queens,Howard Beach,-73.8381376460028,40.65422527738487,13074.0,0.4664951006725747,-0.3057199867825617,0.6068822609843436,-0.10390336059326649,-0.26786045601785347,5
136,Queens,Corona,-73.85682497345258,40.74238175015667,57658.0,-0.0563240048251054,0.19033436901269668,0.21463746312248705,-0.06391680117999578,-0.4711513541064045,0
137,Queens,Forest Hills,-73.84447500788983,40.72526378216503,83728.0,-0.0559120157718613,0.3672353828015206,-0.04739168987101768,0.024681001333684775,-0.4360171253669115,0
138,Queens,Kew Gardens,-73.82981905825703,40.7051790354148,23278.0,1.1399716405498577,-0.11915816433922534,0.043095486304262895,1.7086134981729832,1.5908327303895433,-1
139,Queens,Richmond Hill,-73.83183321446887,40.69794731471763,62982.0,0.5358927796322845,-0.22949644038607933,0.3423051291886072,-0.19230683962010983,0.2050083744933555,-1
140,Queens,Flushing,-73.83177300329582,40.76445419697846,98990.0,0.018958766203575374,0.0005381922934969265,0.31642204431723614,-0.12277822609202774,0.0849495097970458,0
141,Queens,Long Island City,-73.93920223915505,40.75021734610528,6677.0,-0.24741988762852457,0.4014541076202302,-0.4198073446109276,-0.1759184902586238,-0.7047025839057119,-1
142,Queens,Sunnyside,-73.92691617561577,40.74017628351924,21090.0,-0.5776044130063319,0.011226333971447174,0.7125690222581598,-0.3200780131591734,-0.15986377313467612,0
143,Staten Island,Sunnyside,-74.0971255217853,40.61276015756489,12000.0,0.6475878617948905,0.15316753403502015,0.13342629487344732,-0.2329657946411102,-0.15190351953366538,2
144,Queens,East Elmhurst,-73.86704147658772,40.76407323883091,23150.0,-0.9100792974452094,-0.17839685429915678,0.48708473587041645,0.09818617113337892,-0.04479254996236909,0
145,Queens,Maspeth,-73.89621713626859,40.725427374093606,60354.0,0.49081208825788125,0.1162964727268741,0.9092674024780417,0.32718401863852226,0.19093227043587802,0
146,Queens,Ridgewood,-73.90143517559589,40.70832315613858,69317.0,0.3298476395279003,0.6132218639995656,0.2559528191494692,-0.1726318635844094,-0.5354513733842818,-1
147,Queens,Glendale,-73.87074167435605,40.70276242967838,32496.0,-0.007475294677475479,0.7440426957254411,0.07189911146710845,0.3356846907453045,-0.43552543286589773,1
148,Queens,Rego Park,-73.8578268690537,40.72897409480735,28260.0,-0.489846855978679,0.5514812675631249,0.11186769933815774,-0.18487912156948033,0.561516903058896,0
149,Queens,Woodhaven,-73.8581104655432,40.68988687915789,56674.0,-0.8491853143573168,0.2558900153292978,0.5880244699041053,0.3213630977373207,-0.03598844856785719,0
150,Queens,Ozone Park,-73.84320266173447,40.680708468265415,21376.0,-0.7011129372532078,-0.41263591264996197,0.3060614275215942,-0.04984529470069025,0.18105681347064043,0
151,Queens,South Ozone Park,-73.80986478649041,40.66854957767195,75878.0,-0.05347780212672248,-0.24829956261552585,0.580849681022063,0.19934579382849066,0.28582992688638514,-1
152,Queens,College Point,-73.84304528896125,40.784902749260205,24275.0,-0.0011183823042832202,-0.08343938247417602,0.648823062395431,-0.0011451713333382298,0.507651465165886,-1
153,Queens,Whitestone,-73.81420216610863,40.78129076602694,30773.0,-0.5655651342350086,-0.20777470378370455,0.6508022701929289,0.557052065845159,0.57438306026629,-1
154,Queens,Bayside,-73.7742736306867,40.76604063281064,42483.0,-0.6620259718207827,-0.24080633807485974,0.6161265164877402,0.37844655541319955,0.7980182595109045,-1
155,Queens,Auburndale,-73.79176243728061,40.76172954903262,19996.0,-0.9227863531495146,-0.3134496109536108,-0.05604223126277536,-0.16695559607100446,-0.02523056708447303,0
156,Queens,Little Neck,-73.7388977558074,40.7708261928267,12370.0,-0.6622952480314663,0.26608327441236906,0.6022671538031448,-0.7196694209995483,0.36798323137764943,-1
157,Queens,Douglaston,-73.7424982072733,40.76684609790763,12370.0,-0.4782287610370813,-0.029058638683316398,0.6804524818421179,0.34336080927778717,-0.26131495574995334,0
158,Queens,Glen Oaks,-73.71548118999145,40.74944079974332,11286.0,-0.5932215055392788,0.0671953806310761,1.2260991993622983,0.4535903693395876,0.029629336793970854,0
159,Queens,Bellerose,-73.72012814826903,40.72857318176675,25287.0,0.12014236348877132,0.7504319775030304,0.03253722629968289,0.31023742819585515,0.04828685869417319,-1
160,Queens,Kew Gardens Hills,-73.82087764933566,40.722578244228046,37479.0,0.6903330209670598,1.1239966883690784,-0.5886415333137386,0.2821971887858169,0.529105214747048,-1
161,Queens,Fresh Meadows,-73.78271337003264,40.7343944653313,8906.0,-0.8426881627710046,-0.45781463258792676,-0.043405202674723586,0.01725630781915939,0.37399835487826066,0
